review_text,rating,date,language,sentiment,confidence,sentiment_clean,predicted_category,category_confidence,category,confidence_band,review_length,label_source,label,label_method
it takes a long time for a driver to connect. we have even cancelled the events that we planned to go . my husbands abroad so we need a flex or a tuk to go.,3,2026-02-22 07:33:36,English,Negative,0.9994,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6858500242233276,Driver Behavior & Safety,high,156,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Honestly, I’m pretty fed up with the service lately. Drivers keep cancelling on me when they’re literally right around the corner, and I’m stuck waiting another 10 minutes for a new ride. It’s ridiculous that I’m being charged cancellation fees when the drivers are the ones wasting my time. It feels like a total double standard, and I’d like someone to look into these charges.",1,2026-02-18 15:38:19,English,Negative,0.9978,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7380735278129578,Driver Behavior & Safety,high,379,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Pick me management must implement a policy where drivers have some control over how they can cancel a ride after its been accepted, I got canceled out twice ( spent 10 minutes waiting for drivers bailing on me ) besides you can never get a ride during peak hours.",3,2026-02-18 13:59:35,English,Negative,0.9994,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.88068026304245,Driver Behavior & Safety,high,263,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Not all pickme drivers are honest. Most of them arrive for the hire and then request us to cancel the trip so that they can take themselves the whole amount for the hire. (Rather than give the company's share) so disappointed with such drivers. This happened today with my sister too where the pickme driver had demanded more money than the exact amount. I'd be grateful if an action is taken for such drivers,1,2026-02-18 12:02:59,English,Negative,0.9994,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8441573977470398,Driver Behavior & Safety,high,409,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
I make a ride from katunayaka to kalutara. driver accept the trip and didn't come for long time. I wait for long time and make call to the driver. he didn't pick my call and not respond me. later on I cancelled the trip and found another driver. then you make me lkr 30 as a penalty. because of driver mistake why I should pay,1,2026-02-17 23:45:22,English,Negative,0.9982,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8530821800231934,Driver Behavior & Safety,high,326,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
From 10th January 2026 I have made three Pick me Market orders from Glomark Kurunegala . Because of items unavailable they amended the prices all three times. But almost one month still didn't receive the refund total ( 5432.72/= ) . I already made 4 complaints through the pick me hotline. Still I didn't receive a refund or proper reply.,1,2026-02-14 14:02:27,English,Negative,0.9991,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.8229835033416748,Support & Refunds,high,339,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
"don't use this app .This app founders doesn't think about their customers.They only think about profit...I once requested a ride none accepted then when I tried again,It increased the fare by 200 rupees...(Was 400 and increased upto 600)What a mess this app is..",1,2026-02-13 15:14:59,English,Negative,0.9998,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.3345910012722015,Pricing & Bidding,low,262,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
You have to wait for hours to order food. The prices are very high now. You have to wait for about two hours to get the food. It's a useless app.,1,2026-02-13 14:43:30,English,Negative,0.9998,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.4191919267177582,Delivery Issues,low,145,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
"I am very disappointed with the PickMe app. My account was reset twice without any reason, and my Silver membership and ride history were erased. This is unacceptable for a regular user. Also, when I select a car with the highway option, the app shows an actual cost. However, even though the actual kilometers shown in the app do not change, but we went to the location in correct way the final fare becomes higher. This is misleading. I request a clear explanation and a permanent solution.",1,2026-02-11 00:08:24,English,Negative,0.9998,NEGATIVE,"privacy, security, data, account safety",0.4980082213878631,Privacy & Security,medium,492,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
"Remove the surge price , drivers are misusing it, make it available if the journey is bit higher on time than the expected time",2,2026-02-10 20:10:59,English,Negative,0.9983,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.5197535157203674,Pricing & Bidding,medium,127,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
"Nowadays charges are very high. Even if we take a taxi from the road, it wouldn't cost this much. The drivers are also very rude. Once, I booked a car to go to a wedding. It was a pre-booking for 7:30 p.m., but the driver came early at 6:45 p.m. He kept calling us and scolding us to come early.",1,2026-02-10 07:47:02,English,Negative,0.9958,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7787958383560181,Driver Behavior & Safety,high,295,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Beware of using this app. It often charges multiple times more than the amount initially displayed. Refunds for overcharged amounts can take up to 7 working days. Even though they claim the refund will be credited as PickMe Points within 24 hours, this usually does not happen either. Also there is no customer service hotline for ""Pickme Rides"".",1,2026-02-07 16:12:12,English,Negative,0.9976,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.6840712428092957,Support & Refunds,high,346,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
"I forgot my wallet at home and tried to add my bank card to the app. I think I got it wrong twice because I entered the info from memory. my number got blocked by the app. when I call the hotline support, they ask to complain in the app, but I can't get in to the app because my number is blocked. There is no hotline to talk to a real person which is really horrible. Edit. I have been using the app for more than 7 years",1,2026-02-07 11:13:02,English,Negative,0.9997,NEGATIVE,"privacy, security, data, account safety",0.3424812257289886,Privacy & Security,low,422,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
crappiest app the app doesn't work always have to cancel the hire one of worst apps in srilanka,1,2026-02-07 08:49:50,English,Negative,0.9995,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.6961426734924316,App Bugs,high,95,zero-shot-bart-large-mnli,App Bugs,auto_high_confidence
"Following the latest update, drivers are bidding for each ride on the PickMe app, much like they would in a casino app. They are wasting our time and money with this poor improvement. Some drivers request cash if the card payment is added.",1,2026-02-07 01:18:06,English,Negative,0.9998,NEGATIVE,"pricing, surge pricing, bidding, driver offers, high fares, expensive, discounts",0.64224773645401,Pricing & Bidding,medium,239,zero-shot-bart-large-mnli,App Bugs,keyword_rule
if this af not data sharing with other companies like dirty app😜😜😜😜I given 5* stars,5,2026-02-06 12:05:56,English,Negative,0.9959,NEGATIVE,"privacy, security, data, account safety",0.7900276184082031,Privacy & Security,high,83,zero-shot-bart-large-mnli,Privacy & Security,auto_high_confidence
my app ain't working properly. it always says current location is not available.,1,2026-02-04 14:17:13,English,Negative,0.9998,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.7085905075073242,App Bugs,high,80,zero-shot-bart-large-mnli,App Bugs,auto_high_confidence
"application is full of bugs that drivers use to exploit riders, to name one; app allows drivers to start and end rides wherever they please regardless of if it is the correct location which drivers exploit by traveling long random distances which automatically gets billed to the riders card with no power from the rider reply if the trip was completed or not, this is just one issue out of a few, absolutely disgusting app, Uber and helago are miles better with mechanisms to prevent drivers exploit",1,2026-02-03 17:19:55,English,Negative,0.9995,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.4615957140922546,Driver Behavior & Safety,medium,500,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"After a trip or delivery in the final bill why is the ""total trip fare"" is bolder than the ""paid amount"" which is after a discount? Isn't that the amount we are suppose pay and shouldn't it be in bold so that it's easier to see. Even though i get the discount, most of the time when i send any thing for delivery, the person who is carrying is charging the undiscounted amount? Is that an issue in your pickme drivers app? Please look into it.",3,2026-02-03 13:09:15,English,Negative,0.9658,NEGATIVE,"privacy, security, data, account safety",0.2969121038913727,Privacy & Security,low,443,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
"Do not use this app, useless app, there is no customer support, When driver cancel trip we have to pay additional amount. Please use UBER instead.",1,2026-02-02 18:59:21,English,Negative,0.999,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.3701120316982269,Driver Behavior & Safety,low,146,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
Doesn't work in Weligama. No driver accept. Sometimes they drivers accept the ride but do not come and the app charges you for cancelling,1,2026-02-02 16:27:32,English,Negative,0.998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.3179174661636352,Driver Behavior & Safety,low,137,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"don't install,no driver to this app",1,2026-02-02 10:29:31,English,Negative,0.9965,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5708960890769958,Driver Behavior & Safety,medium,35,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"placed a food order 2 hours ago, not delivered yet, and failed to assign a rider, pathetic service",1,2026-02-01 20:58:28,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5636836290359497,Driver Behavior & Safety,medium,98,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
